200,75
392,297
252,203
181,11
154,211
278,72
242,55
203,68
104,197
105,208
308,46
243,68
214,12
135,76
463,48
459,61
277,44
252,203
200,75
200,75
307,65
284,247
507,62
473,64
478,55
168,10
166,325
199,165
180,292
214,12
226,250
72,164
245,166
507,66
280,199
473,50
468,61
496,61
489,65
507,59
519,66
280,227
441,57
357,254
463,48
476,51
421,54
158,252
510,57
504,62
376,255
200,75
145,135
262,69
392,297
483,89
246,248
515,55
181,252
249,328
514,55
521,59
105,208
431,266
517,44
521,63
444,229
115,197
245,166
184,50
504,59
357,254
478,64
241,11
486,54
110,156
100,198
115,197
135,215
376,255
511,67
392,231
514,55
499,66
284,247
226,250
133,135
501,230
360,230
463,48
164,52
135,76
327,326
375,255
476,51
357,145
119,214
556,230
476,51
463,48
220,351
514,55
115,197
501,230
392,231
197,11
463,48
181,252
354,229
399,255
277,44
495,50
115,197
307,248
414,314
556,230
493,56
115,197
461,36
202,13
486,332
88,194
189,39
337,348
209,188
253,226
395,255
454,284
513,60
431,266
280,227
491,52
556,230
154,97
394,255
494,39
473,33
505,41
443,132
129,157
498,54
431,266
254,132
501,57
214,12
521,37
152,86
376,255
221,206
163,199
437,326
213,188
237,237
210,51
160,279
336,340
200,131
311,235
211,177
550,334
320,172
191,340
101,203
297,92
556,230
113,178
399,128
452,267
252,203
431,266
515,230
297,103
486,332
220,48
158,252
72,164
517,231
277,99
419,268
185,36
365,242
98,166
135,215
88,194
235,99
266,84
234,131
608,106
429,229
157,137
214,29
231,236
476,51
215,320
405,318
214,29
203,51
51,167
470,34
175,50
200,75
154,211
208,178
513,64
431,266
213,49
476,51
200,98
280,199
51,167
280,199
245,166
309,202
246,229
483,89
351,229
340,343
161,175
214,177
502,53
324,125
501,230
133,199
504,334
200,98
134,77
200,115
468,133
307,65
325,76
277,108
186,36
331,343
496,42
155,117
214,29
465,326
203,51
114,178
278,72
89,224
265,167
476,51
200,98
171,116
131,177
531,99
431,266
173,133
362,127
277,90
404,294
190,96
72,164
235,92
246,248
242,194
158,134
431,59
421,264
252,227
284,247
200,131
150,25
151,41
169,97
487,229
125,212
235,99
497,38
220,351
357,173
535,233
473,33
278,72
50,243
351,229
490,49
218,330
265,167
380,163
284,247
487,229
449,248
254,89
88,194
357,280
576,231
