242,388
296.721,78.4395
478,77
222.159,397.425
444.232,254.373
358.262,169.814
524.309,65.9264
391.096,211.511
272.009,398.598
418.84,81.6823
462.168,10.4932
390.33,201.634
443.115,54.2354
440.686,214.589
531.701,168.529
594.663,40.7626
94.4905,294.392
495.289,9.73823
495.277,9.72615
81.0302,135.057
280.808,246.89
484,79
222.16,397.423
152.392,224.446
144.606,119.261
395.458,160.632
539.542,205.312
467.519,395.51
404.808,359.328
449.99,11.8601
404.807,359.329
495.275,9.72331
466.858,294.82
163.952,417.42
450.364,327.52
254.598,225.511
383.982,316.849
563.121,68.602
421.868,218.592
494,52
338.413,172.623
531.874,251.278
385,171
358.3,169.795
182.805,269.201
593.72,60.9376
381.583,257.826
62.1267,60.4256
486,68
233,142
430,56
539.542,205.312
467.661,254.148
272.01,398.604
484.994,167.117
182.793,269.154
381.573,257.825
560.638,40.1794
524,238
477.65,10.5097
468.346,53.5738
380,218
430.671,139.06
243.659,143.457
419.739,303.798
512.769,252.616
419,140
312.427,246.171
162.391,414.841
390.421,201.638
448,204
535.036,330.956
365,227
485.543,133.564
560.64,40.1811
546.918,68.4798
131.434,414.889
176.314,249.043
568.703,229.161
87,409
225,191
67.5882,326.996
338.417,172.621
92.0422,265.072
385,201
243.666,143.465
568.447,201.148
421.86,218.589
572.284,249.527
366.827,32.6511
487,52
405,219
572.316,249.552
55,348
374.739,198.933
358.493,255.468
62.106,60.4337
535.037,330.954
163.493,416.722
435,88
374.749,198.933
444.232,254.374
434.662,321.604
322.592,79.454
222.149,397.429
452.094,101.257
501.787,358.675
443,137
500,52
501.79,358.679
296.723,78.4382
231,148
480.644,322.493
337.321,246.085
200.965,416.677
116,410
531.686,168.53
467.661,254.148
466,100
455,57
226,414
400.361,201.314
474.661,342.496
102.057,387.879
67.566,327.074
450.915,399.369
431,308
541,231
418.808,81.6557
449,198
412.734,322.46
182.791,269.146
403.779,308.519
12.3709,398.501
273.055,385.216
162.399,414.852
572.275,249.52
440,121
377.559,120.258
437,102
446.014,281.448
48.88,314.675
399.745,182.634
504.772,208.873
399.743,182.63
23,356
451.824,368.416
288.25,15.2614
418.843,81.6839
399.877,284.817
403.811,308.499
358.298,169.797
322.589,79.4548
431,30
38.4689,395.143
453.767,120.295
67.5882,326.993
374.607,78.7811
497,179
521.945,7.4035
322.586,79.4557
549.052,127.527
441,142
443.105,54.2439
520.556,132.784
417.592,181.81
200.964,416.671
449,176
81.0305,135.054
421.868,218.593
484.346,100.455
434.663,321.598
272.009,398.598
403.79,308.525
316.987,165.847
11.4198,283.624
442,132
12.3496,398.49
443.116,54.233
321,169
162.392,414.843
455,52
348.644,45.57
379.675,286.837
533.385,376.032
387,207
86,108
455.065,120.161
452,88
162,209
495,191
472,40
221,183
466.638,36.0632
374.737,198.933
447,101
395.461,160.63
213.082,155.355
516.313,238.421
338.432,172.614
235,188
69.1724,413.114
394.298,116.331
554,218
419.747,303.798
472,100
449.183,30.2485
596.586,251.497
546.929,68.4806
67.7274,413.772
416.913,162.461
274.079,53.0776
403.814,308.505
453,26
374.738,198.933
520.582,101.068
469,119
270.027,45.5978
468.391,53.5787
477.655,10.5147
539.541,205.324
520.587,101.101
13.9855,399.026
180,419
563,107
447,88
381.547,257.825
194.321,26.477
423.482,303.344
491,181
27.5599,33.4616
497.437,29.4575
338.413,172.615
386,269
274,62
377.961,52.5127
399.744,182.633
484.802,118.928
383,136
406,23
520.149,86.3785
156,135
323.298,133.14
533,235
433,44
458,150
533,82
552.169,168.546
568.701,229.163
551,83
464,89
323,182
338.417,172.621
394,76
