171.352,75.0563
367.843,297.965
224.807,203.319
125.073,211.548
251.403,69.0919
174,65
73.0907,197.803
73.4954,208.425
282.834,43.6526
106.064,76.5449
440.628,44.1672
436,57
249.571,41.4145
224.807,203.317
171.343,75.0549
281.525,63.3452
256.592,247.191
486,58
456.868,54.736
459.837,60.6746
135.178,325.835
170.524,165.173
151.994,292.658
197.327,250.394
39.9648,164.635
217.464,166.894
253.135,199.528
446.642,46.4934
445,58
475,57
468.045,62.0746
140.049,356.818
498,62
253.489,227.652
417.724,54.5015
330.66,254.418
440.661,44.1471
455.744,47.5945
397.811,51.9382
128.585,252.047
492.844,52.249
351.069,255.404
116.141,135.152
430.466,388.27
235.606,68.7824
367.875,297.954
461.381,87.363
217.367,248.61
494.397,51.4189
152.327,252.185
220.47,328.096
322.452,353.444
500,55
407.245,266.226
496,40
421.549,229.567
217.459,166.923
156.6,49.805
330.659,254.418
455.751,51.3269
213.01,6.89427
455.777,47.5601
78.8109,156.175
69,198
84.44,197.645
104.869,215.695
351.071,255.404
490,63
367.687,231.202
493.75,51.5271
478,62
256.591,247.188
104,135
480.548,230.879
335.495,230.305
440.623,44.1703
135.207,50.544
106.067,76.547
298,326
351.055,255.395
454.684,47.6103
332.457,145.294
88,214
536.766,230.525
187.653,351.742
193.479,388.791
493.752,51.5207
84.4508,197.645
440.654,44.1503
328.162,229.462
152.327,252.183
373.996,255.66
249.571,41.4145
474,46
280.369,248.682
388.091,314.216
536.766,230.527
472,52
84.4594,197.645
440.658,44.1486
438,32
457.326,332.438
55.5906,194.881
160,37
305,348
180,188
224.809,226.239
370.064,255.568
431.508,284.182
407.223,266.222
253.488,227.643
125.146,97.6285
369.835,255.564
473,35
452.119,29.2262
484.831,36.7438
420.77,130.033
100.799,157.758
477,50
227,132
500,33
123,85
192.087,206.499
133,199
408.021,326.222
208,237
184,50
130.355,279.206
304,340
171.813,131.4
283.164,235.001
182,177
522.056,334.332
295,172
160.469,340.553
61.0291,194.788
270.372,91.3155
590.911,186.68
82.9868,178.772
374.661,127.077
429.862,267.313
224.814,203.328
494,230
270.398,103.902
457.297,332.411
192,45
128.574,252.088
39.9841,164.612
496.628,231.853
250,99
395,268
156.927,32.443
340,242
67.3771,166.446
104.869,215.674
207.835,99.5258
239,83
206.669,131.877
590.376,105.644
406.49,229.49
128,137
187.611,27.3313
186,320
380,318
176,50
18.7208,167.699
448.803,30.612
146,48
123.829,197.486
171.661,97.2024
253.142,199.526
18.7222,167.698
282.93,202.544
217,229
461.387,87.3623
326.936,229.435
308,343
132,175
298.212,124.266
480.549,230.894
102.49,198.252
235.067,118.677
476.903,334.243
202.425,236.812
106.053,76.5413
171.521,115.777
446.747,133.045
281.513,63.4095
299,74
250,108
300,343
126,116
187.541,27.3305
439.597,326.291
83.0106,178.751
251.404,69.0862
47,223
237.636,167.674
454.612,47.5691
142.44,116.478
100.817,177.878
510.215,98.0274
407.221,266.221
144.253,133.451
337.712,127.861
250,90
379,294
161,95
235.871,100.488
207.236,91.3453
139,346
214,194
407,55
256.594,247.198
121,22
122,39
140.269,97.2751
465.321,229.319
93,212
207.834,99.5304
479.528,35.0539
332.061,173.13
514,233
452.111,29.2279
251.405,69.0833
16.9498,243.766
469,45
189.439,330.465
237.619,167.666
355.836,163.979
425.834,247.653
227,89
55.5912,194.882
332.17,280.197
556.59,231.568
224.811,203.327
341,345
87,186
480.549,230.889
128,131
156.929,32.4498
171,49
268.739,135.23
605.762,330.523
55.5742,194.876
171.814,131.406
18.7242,167.704
135.514,26.0291
491,39
516.384,231.444
55.5753,194.876
186.498,292.305
460.158,30.7976
305.171,174.176
486.159,16.9521
349,321
296,338
334.297,322.313
469.366,230.057
323.787,191.453
253.153,199.523
556.591,231.563
434,273
239,215
270.386,103.926
100.797,157.759
157,85
156.6,49.8044
359.976,128.363
438,24
213,186
331.37,171.939
156.621,49.8164
104.869,215.675
235.961,101.082
398,253
142.925,77.2701
179.145,206.893
60.727,113.264
339.533,356.289
454.734,47.646
311,146
82.9836,178.772
192.082,206.498
337.718,127.861
6.06286,69.4174
353.404,280.904
332.459,145.284
